Titolo,Spotify_URL,Description,Id,Part,Category,Guest,Shownotes,Google_url,Guest_lower,GPT,Sottotitolo
Office of Cards - 007_1 - [LIBRO] Le armi della persuasione - Robert Cialdini - 1 di 3,https://open.spotify.com/episode/6KV19Tq5j4piOzBSC9sAYj,"Recensione e commento al libro ""Le armi della persuasione"" di Robert Cialdini, un classico senza tempo della psicologia comportamentale.  Trovate le show notes e gli altri episodi su it.officeofcards.com/podcasts.  Seguite @officeofcards su LinkedIn, Twitter, Instagram, Facebook e fate domande, commentate, condividete!  Buon ascolto!  Supporta Office of Cards con i tuoi acquisti su Amazon.  Learn more about your ad choices. Visit megaphone.fm/adchoices",7,1,LIBRO,*,https://officeofcards.com/ospite/podcast-007-libro-le-armi-della-persuasione-robert-cialdini/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/b2ZmaWNlb2ZjYXJkcy5wb2RiZWFuLmNvbS9vZmZpY2Utb2YtY2FyZHMtMDA3LWxpYnJvLWxlLWFybWktZGVsbGEtcGVyc3Vhc2lvbmUtcm9iZXJ0LWNpYWxkaW5pLWMxMzY2NzEwY2NhNTEwNzA2MDIzZDQ5MmZlMTk4ZjUy?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,*,,
Office of Cards - 006 - [Q&A] Le vostre domande,https://open.spotify.com/episode/5wCrTf3ctiHgwhtZL4in5X,"In questo episodio rispondo alle vostre domande:   Come sviluppare consapevolezza di come gli altri ci vedono #perceptionisreality  Come adattarsi alle situazioni senza perdere la propria identita'  L'importanza che i nostri amici hanno sulla nostra crescita personale e professionale  Come gestire i ""lamentoni""   Trovate le show notes su it.officeofcards.com/podcast.  Buon ascolto!  Learn more about your ad choices. Visit megaphone.fm/adchoices",6,1,Q&A,*,https://officeofcards.com/ospite/qa/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/b2ZmaWNlb2ZjYXJkcy5wb2RiZWFuLmNvbS9vZmZpY2Utb2YtY2FyZHMtMDA2LXFhLWxlLXZvc3RyZS1kb21hbmRlLTMyMzNlYTY4NzY0NmJmYjQwOWYyODg2ZDM4OWJlYTEw?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,*,,
Office of Cards - 005 - [INTERVISTA] Andrea Maffioli SIEMENS Italia,https://open.spotify.com/episode/1lwsNnY8zD6ZB8jV1wKGip,"In questo episodio intervisto Andrea Maffioli, General Manager della divisione Factory Automation di Siemens Italia.  Trovate show notes e link discussi su https://it.officeofcards.com/podcasts  Buon Ascolto!  Supporta Office of Cards con i tuoi acquisti su Amazon.  Learn more about your ad choices. Visit megaphone.fm/adchoices",5,1,INTERVISTA,Andrea Maffioli,https://officeofcards.com/ospite/podcast-005-intervista-andrea-maffioli/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/b2ZmaWNlb2ZjYXJkcy5wb2RiZWFuLmNvbS9vZmZpY2Utb2YtY2FyZHMtMDA1LWludGVydmlzdGEtYW5kcmVhLW1hZmZpb2xpLXNpZW1lbnMtaXRhbGlhLTc4ODcwYjM5MjQ3ZTkxNGYyZDI2NzFkODM1ZDVjNzFj?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,andrea maffioli,,
Office of Cards - 004 - [INTERVISTA] Nicola Basso HORSA,https://open.spotify.com/episode/0O37rttPCtYm8hG3pVi4Hh,"In questo episodio intervisto Nicola Basso, General Manager di HORSA, societa' leader italiana nell'ICT.  Trovate show notes e link discussi su https://it.officeofcards.com/podcasts  Buon Ascolto!  Supporta Office of Cards con i tuoi acquisti su Amazon.  Learn more about your ad choices. Visit megaphone.fm/adchoices",4,1,INTERVISTA,Nicola Basso,https://officeofcards.com/ospite/podcast-004-intervista-a-nicola-basso/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/b2ZmaWNlb2ZjYXJkcy5wb2RiZWFuLmNvbS9vZmZpY2Utb2YtY2FyZHMtMDA0LWludGVydmlzdGEtbmljb2xhLWJhc3NvLWhvcnNhLTIwNTViMjYyODBjZDkyM2M3NGY5NDdhYzBmY2E0NTYy?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,nicola basso,,
Office of Cards - 003 - Le vostre domande,https://open.spotify.com/episode/1ziPtJqrFGmygw7ac6sXJh,"In questo episodio rispondo alle vostre domande:   Come assumere e gestire il mix di talenti top con professionalita’ meno spinte  L’importanza di chiedere feedback e di come questa sia una delle chiavi per crescere e migliorare.  Perche’ e’ importante fare riflessioni e piani a lungo termine, 5 o 10 anni  Il significato del “successo” in una grande azienda  Come dare valore al tempo dedicato al relax  Uno dei principi di office of cards #gooneleveldeeper.   Supporta Office of Cards con i tuoi acquisti su Amazon.  Learn more about your ad choices. Visit megaphone.fm/adchoices",3,1,Q&A,*,https://officeofcards.com/ospite/podcast-003-qa-con-andrea-lancellotti-e-davide-cervellin/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/b2ZmaWNlb2ZjYXJkcy5wb2RiZWFuLmNvbS9vZmZpY2Utb2YtY2FyZHMtMDAzLWxlLXZvc3RyZS1kb21hbmRlLWJkNDNhMjJhYjJkNzk1YmMwODE0YTExYTFjZmE5MmEx?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,*,,
Office of Cards - 002 - [INTERVISTA] Francesco Federico JLL,https://open.spotify.com/episode/0VszbSycM8ZMRIuX8zGNrJ,"In questo episodio intervisto Francesco Federico, direttore digital EMEA per JLL, basato a Londra.  Abbiamo approfondito il percorso anomalo di Francesco, partito dalla startup e poi finito in grande azienda. Ci ha raccontato il suo approccio alla presa di decisioni di carriera, come lavora sui feedback che riceve, come approccia i colloqui e cosa cerca nei candidati… e anche aspetti piu’ pratici su come prendere appunti in modo efficiente e come non dimenticarsi mai le cose.  Supporta Office of Cards con i tuoi acquisti su Amazon.     Learn more about your ad choices. Visit megaphone.fm/adchoices",2,1,INTERVISTA,Francesco Federico,https://officeofcards.com/ospite/podcast-002-intervista-a-francesco-federico-digital-director-emea-jll/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/b2ZmaWNlb2ZjYXJkcy5wb2RiZWFuLmNvbS9vZmZpY2Utb2YtY2FyZHMtMDAyLWludGVydmlzdGEtZnJhbmNlc2NvLWZlZGVyaWNvLWpsbC1iM2E2MjNhNWQ1NDZiYzQxYjFhM2M5OWMxZGRlNmI4Yw?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,francesco federico,,
Office of Cards - 001 - [LIBRO] Il potere delle abitudini - Charles Duhigg,https://open.spotify.com/episode/1sjdGadNpKEAgIj4VvhAMj,"Recensione e commento del libro ""Il potere delle abitudini"" di Charles Duhigg.  Seguitemi su it.officeofcards.com, oppure i social Twitter, Facebook, Instagram e Linkedin per fare domande e lasciare i vostri commenti.  Buon ascolto!  Supporta Office of Cards con i tuoi acquisti su Amazon.  Learn more about your ad choices. Visit megaphone.fm/adchoices",1,1,LIBRO,*,https://officeofcards.com/ospite/il-potere-delle-abitudini/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/b2ZmaWNlb2ZjYXJkcy5wb2RiZWFuLmNvbS8wMDEtbGlicm8taWwtcG90ZXJlLWRlbGxlLWFiaXR1ZGluaS1jaGFybGVzLWR1aGlnZy03MGZjYzAwYjlkNzViOTRhZGQ4OGUyYThlZTJkYWUyNw?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,*,,
000 - Introduzione al mondo di Office of Cards,https://open.spotify.com/episode/4s9Wb2uuInaV3JQR7Sdo4g,"Prologo: In questo episodio, presentero' il podcast dedicato al libro Office of Cards, descrivendo come sara' strutturato e quali tipologie di episodi potrete ascoltare.  Seguitemi su it.officeofcards.com, oppure i social Twitter, Facebook, Instagram e Linkedin per fare domande e lasciare i vostri commenti.  Buon ascolto!  Davide Cervellin  Learn more about your ad choices. Visit megaphone.fm/adchoices",0,1,INTRO,*,https://officeofcards.com/ospite/davide-cervellin/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/b2ZmaWNlb2ZjYXJkcy5wb2RiZWFuLmNvbS8wMDAtaW50cm9kdXppb25lLWFsLW1vbmRvLWRpLW9mZmljZS1vZi1jYXJkcy1kOWMzMmMzYWE1ZWJiYjE5YjBjYjY4ZDljYzFhYzYwYw?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,*,,
"102_1 Stefano Torregrossa - Se lavori bene ""vendere"" è facile",https://open.spotify.com/episode/7c9WtOLAgL5DaOcOh0vfqR,"Episodio sponsorizzato da Digital Combat Agency! Prima parte dell'intervista a Stefano Torregrossa, Founder e CEO di O'Nice Design. Con Stefano tocchiamo tantissimi temi davvero interessanti:  l’importanza di condividere le idee che abbiamo per dare loro una chance di vedere la luce del sole  l’importanza di provare un genuino piacere a fare quello che facciamo, sopratutto quando sono cose che ci tolgono tempo dalle nostre passioni e dai nostri interessi  come mettere gli altri a loro agio  l'utilità di esporci a persone che hanno già preso decisioni simili a quelle che dobbiamo prendere e non copiarla, ma capire il framework decisionale usato e capire quali elementi potrebbero essere applicabili al caso nostro  e molto altro! Trovi show notes e link discussi su https://officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",102,1,INTERVISTA,Stefano Torregrossa,https://officeofcards.com/ospite/stefano-torregrossa/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/OTU5NWZmOTgtZjQ4Zi0xMWVkLWI1Y2UtMTMwNGE2MTc3ZGM1?sa=X&ved=2ahUKEwjivYTBnvD_AhVanv0HHUSgBP8QkfYCegQIARAF,stefano torregrossa,*,*
102_2 Stefano Torregrossa - CEO e Founder di O'NICE Design,https://open.spotify.com/episode/4An0hMsRC5oRnvdj1Tm40I,"Episodio sponsorizzato da Digital Combat Agency! Prima parte dell'intervista a Stefano Torregrossa, Founder e CEO di O'Nice Design. Con Stefano tocchiamo tantissimi temi davvero interessanti:  le decisioni ""contrarian""  l'importanza del netowrk e di concentrarci sul DARE  l'importanza del packaging nel processo di decisione all'acquisto di un cliente  il potere che una domanda ha di trasmettere curiosità, passione, umiltà, interesse  e molto altro! Trovi show notes e link discussi su https://officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",102,2,INTERVISTA,Stefano Torregrossa,https://officeofcards.com/ospite/stefano-torregrossa/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/ZTM0OGE4OWEtMDQ4OC0xMWVlLTg2YTctMWY4ZGNmY2NlNGMz?sa=X&ved=2ahUKEwiX-tH50YmAAxUp8LsIHdjUDOYQkfYCegQIARAF,stefano torregrossa,*,*
103_1 Luca Naj-Oleari - Dobbiamo essere consapevoli di come usiamo il nostro tempo,https://open.spotify.com/episode/5TygmoWmIc97CisZNWu3ms,"Episodio sponsorizzato da Digital Combat Agency! Prima parte dell'intervista a Luca Naj-Oleari, CEO e founder di ALMA Agency. Con Luca tocchiamo tantissimi temi davvero interessanti:  il pericolo della tunnel vision  l'importanza di osservare i nostri clienti mentre interagiscono coi nostri prodotti  come un fallimento può farti trovare la tua strada  capire perché una cosa ci piace o non ci piace  e molto altro! Trovi show notes e link discussi su https://officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",103,1,INTERVISTA,Luca Naj-Oleari,https://officeofcards.com/ospite/luca-naj-oleari/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/MDFjNDNhM2EtMWE2MS0xMWVlLTgxYzYtNjdiNTBjNjM5OWEw?sa=X&ved=2ahUKEwjps8H81puAAxW88LsIHdjYC6UQkfYCegQIARAF,luca naj-oleari,*,*
103_2 Luca Naj-Oleari - CEO e co-founder di ALMA Agency,https://open.spotify.com/episode/7JzMX5uRKuYyj65yrtwtZP,"Episodio sponsorizzato da Digital Combat Agency! Seconda parte dell'intervista a Luca Naj-Oleari, CEO e founder di ALMA Agency. Con Luca tocchiamo tantissimi temi davvero interessanti:  come fare diventare una side gig una MAIN GIG limitando i rischi  l'importanza di ""metterci la faccia""  la gestione delle ""figuracce"" coi clienti e l'importanza di essere preparati  l'importanza del posizionamento  e molto altro! Trovi show notes e link discussi su https://officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",103,2,INTERVISTA,Luca Naj-Oleari,https://officeofcards.com/ospite/luca-naj-oleari/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/NGQyOGI3NzYtMWE2MS0xMWVlLWFjMWEtMDc5NTFjNjg3ZDdl?sa=X&ved=2ahUKEwi8_8zHgKWAAxXCo_0HHbCYCQIQkfYCegQIARAF,luca naj-oleari,*,*
104_1 Alberto Giusti - Se conosci te stesso qualsiasi vento ti porterà nel porto giusto,https://open.spotify.com/episode/027KhCb10wRaRkJxusyYmG,"Episodio sponsorizzato da Digital Combat Agency! Prima parte dell'intervista ad Alberto Giusti, founder di Guanxi e mille altre avventure imprenditoriali. Con Alberto tocchiamo tantissimi temi davvero interessanti:  l'importanza di concentrarci sulle nostre reazioni a quello che ci succede  il valore dell'esplorazione  le opportunità che si creano quando siamo disposti a condividere il rischio  le fasi della vita di una startup  i modelli organizzativi moderni   e molto altro! Trovi show notes e link discussi su https://officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",104,1,INTERVISTA,Alberto Giusti,https://officeofcards.com/ospite/alberto-giusti/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/MzhjMDZhMGMtMWE2ZC0xMWVlLTk3NGUtYWYxYzczMTYzMDYx?sa=X&ved=2ahUKEwjpn_GDgP2AAxWMn_0HHU43CdUQkfYCegQIARAF,alberto giusti,*,*
104_2 Alberto Giusti - Imprenditore seriale,https://open.spotify.com/episode/0AIFa42MJirlwzInPdAL9Q,"Episodio sponsorizzato da Digital Combat Agency! Seconda parte dell'intervista ad Alberto Giusti, founder di Guanxi e mille altre avventure imprenditoriali. Con Alberto tocchiamo tantissimi temi davvero interessanti:  il parallelismo tra i nostri tempi e il rinascimento  il modello win-win-win  come fare a cambiare carriera  l'importanza del feedback e della misurazione dei KPI  l'importanza di conoscere noi stessi e le nostre passioni prima di prendere decisioni importanti  e molto altro! Trovi show notes e link discussi su https://officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",104,2,INTERVISTA,Alberto Giusti,https://officeofcards.com/ospite/alberto-giusti/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/YWJmYTlhZDgtMWE2ZC0xMWVlLWFkYzItYjc3ZGE0ZWNlZDU5?sa=X&ved=2ahUKEwj62pOLzY6BAxXSnv0HHak1B0cQkfYCegQIARAF,alberto giusti,*,*
"105_1 Laura Albini - Lavoro duro, curiosità e coraggio sono gli ingredienti del successo",https://open.spotify.com/episode/2MII6zxpJYJNdpj6j8fWIP,"Prima parte dell'intervista a Laura Albini, Partner di ARAD Digital. Con Laura tocchiamo tantissimi temi davvero interessanti:  l'importanza del giving back  quanto conta essere resistenti alla fatica e saper tenere duro  la comunicazione non verbale  come cambiare le nostre abitudini  e molto altro! Trovi show notes e link discussi su https://officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",105,1,INTERVISTA,Maria Laura Albini,https://officeofcards.com/ospite/maria-laura-albini/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/MmVmZTIxZTAtMWVlZi0xMWVlLWFmNmYtN2ZjMmY0NWJjNmVi?sa=X&ved=2ahUKEwjFxsTEjqCBAxUWo_0HHW-DB6gQkfYCegQIARAF,maria laura albini,*,*
105_2 Maria Laura Albini - Partner di ARAD Digital,https://open.spotify.com/episode/3d3W0MjcWPnbh5UUFcmkmq,"Seconda parte dell'intervista a Maria Laura Albini, Partner di ARAD Digital. Con Laura tocchiamo tantissimi temi davvero interessanti:  la definizione di ""successo""  l'importanza del network  come affrontare i colloqui di lavoro a viso aperto  l'importanza di assicurarci che gli altri abbiano capito cosa stiamo dicendo... e ci credano!  e molto altro! Trovi show notes e link discussi su https://officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",105,2,INTERVISTA,Maria Laura Albini,https://officeofcards.com/ospite/maria-laura-albini/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/N2ZkMzE3MTAtMWVlZi0xMWVlLTg1NjAtMTM0MDY1OGE2NzYx?sa=X&ved=2ahUKEwiIyZKZ57GBAxW9lv0HHYWLBM0QkfYCegQIARAF,maria laura albini,*,*
106_1 Stefano Negri - La diversità è la chiave del successo,https://open.spotify.com/episode/2itQXJXmj0H2F1ErDJ5Nw7,"Prima parte dell'intervista a Stefano Negri, Senior Advisor per NEOM. Con Stefano tocchiamo tantissimi temi davvero interessanti:  l'importanza di cercare connessione con le persone per arricchirci intellettualmente  come fare outreach a persone che non conosciamo  l'importanza di aprire la mente alla diversità  i possibili criteri per la scelta di un posto di lavoro  i consigli per il recruiting  e molto altro! Trovi show notes e link discussi su https://officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",106,1,INTERVISTA,Stefano Negri,https://officeofcards.com/ospite/stefano-negri/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/M2ZlOWI3YWMtMWVmMC0xMWVlLTgyZjctZmIwMTY0Y2FjZTNi?sa=X&ved=2ahUKEwjYps6gtMOBAxVskv0HHcH5B0sQkfYCegQIARAF,stefano negri,*,*
106_2 Stefano Negri - Senior Advisor di NOAM (ovvero Sim City nella realtà),https://open.spotify.com/episode/2aq0OaUKUTOnY1yBoEYo40,"Seconda parte dell'intervista a Stefano Negri, Senior Advisor per NEOM. Con Stefano tocchiamo tantissimi temi davvero interessanti:  come fare per essere sicuri di fare scelte professionali corrette  l'equilibrio tra il lavoro e l'essere marito e genitore  l'importanza di concentraci su quello che possiamo controllare o influenzare  saper vedere le conseguenze di secondo e terzo livello come chiave per prendere decisioni corrette nel lungo periodo  e molto altro! Trovi show notes e link discussi su https://officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",106,2,INTERVISTA,Stefano Negri,https://officeofcards.com/ospite/stefano-negri/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/YTdhOTBjNmMtMWVmMC0xMWVlLTk5ZDItYjc5OWFhZGE1NzQ2?sa=X&ved=2ahUKEwj87JWngdWBAxXQj_0HHVj0D9EQkfYCegQIARAF,stefano negri,*,*
"107_1 Alessandro Giudici - Nel dubbio, sempre avanti",https://open.spotify.com/episode/3U9ZOOGgP44BFyPQI4g2L4,"Prima parte dell'intervista ad Alessandro Giudici, Reader (Associate Professor) in Strategy & Director of Modular Executive MBA at ""Bayes Business School""; Poets & Quants' 40 Under 40 Best Business Professor 2020; ASFOR-Spina 2020 Best Italian Business Professor Under 40. Con Alessandro tocchiamo tantissimi temi davvero interessanti:  il valore della pazienza  la forza che il gruppo di cui facciamo parte ci dà nei momenti del bisogno  la bellezza di andare avanti con tante cose in parallelo  l’importanza di andare avanti anche quando non sappiamo bene dove stiamo andando  l'importanza del posizionamento per avere poi la ""fortuna"" di aver accesso a opportunità che altrimenti non avremmo  l’approccio di Alessandro che, durante la negoziazione, introduce un’opzione che sul tavolo non c’era e che, invece, rappresentava l’ottimo per lui  e molto altro! Trovi show notes e link discussi su https://officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",107,1,INTERVISTA,Alessandro Giudici,https://officeofcards.com/ospite/alessandro-giudici/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/YTdhOTBjNmMtMWVmMC0xMWVlLTk5ZDItYjc5OWFhZGE1NzQ2?sa=X&ved=2ahUKEwivsvHrw-aBAxUJpf0HHWavClAQkfYCegQIARAF,alessandro giudici,*,*
"107_2 Alessandro Giudici - Associate Professor alla ""Bayes Business School""",https://open.spotify.com/episode/19hsLIpOdQeYUMEvVooRbY,"Seconda parte dell'intervista ad Alessandro Giudici, Reader (Associate Professor) in Strategy & Director of Modular Executive MBA at ""Bayes Business School""; Poets & Quants' 40 Under 40 Best Business Professor 2020; ASFOR-Spina 2020 Best Italian Business Professor Under 40. Con Alessandro tocchiamo tantissimi temi davvero interessanti:  l’importanza di apprendere, sempre, da ogni cosa  scelte deliberate delle persone alle quali esporci, di gestione del tempo, dei vantaggi della crescita continua  i vantaggi dell’executive MBA  la side gig, si fa per dire, di Alessandro  e molto altro! Trovi show notes e link discussi su https://officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",107,2,INTERVISTA,Alessandro Giudici,https://officeofcards.com/ospite/alessandro-giudici/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/ODNkNmMxNGUtMmQxZS0xMWVlLWFjN2QtY2I2YTAwZjEzYjg5?sa=X&ved=2ahUKEwj8ts_ykPiBAxVfpP0HHfPEDaYQkfYCegQIARAF,alessandro giudici,*,*
"108 Pietro Nicastro - Se non hai la passione, non ci devi nemmeno provare",https://open.spotify.com/episode/5C0tOnqxExBYSnYd54hfG3,"Intervista a Pietro Nicastro, founder e CEO di Lowengrube. Con Pietro tocchiamo tantissimi temi davvero interessanti:  il valore dello sport nella costruzione del nostro ""sistema operativo""  l'importanza di anticipare i trend e non incaponirsi su un modello di business  capire come fare a creare il contesto per attrarre la tua target demographic  come scalare un business in modo sano e strutturale, garantendo la replicabilità dei processi e gli standard produttivi  l'importanza delle side gigs, anche quando la main gig è una cosa grossa :)  e molto altro! Trovi show notes e link discussi su https://officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",108,1,INTERVISTA,Pietro Nicastro,https://officeofcards.com/ospite/pietro-nicastro/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/NmYzNjBhZTgtMmY2Yi0xMWVlLWFkMzEtZGJlNzEzMjgzYmVk?sa=X&ved=2ahUKEwjSnr686ImCAxXpn_0HHfp8BEkQkfYCegQIARAF,pietro nicastro,*,*
109_1 Giacomo Spazzini - Investivo tutto quello che guadagnavo in FORMAZIONE,https://open.spotify.com/episode/4FOgjC4anDIvkbGWqNgJ2J,"Episodio sponsorizzato da AIRUP! Clicca qui per avere uno sconto del 10% su tutto :)  Prima parte dell'intervista a Giacomo Spazzini, founder e CEO di GS Loft. Con Giacomo tocchiamo tantissimi temi davvero interessanti:  l’importanza di curare i 5 pilastri del benessere secondo GS LOFT (salute, fitness, nutrizione, mindset e stile di vita) e di come questo ci rende più efficaci a lavoro, nella vita e nelle relazioni!  l’influenza che l’accettazione sociale può avere sulla creazione delle nostre abitudini e, quindi, nella definizione di ciò che siamo e che possiamo diventare  quanto sia effimera e, spesso, distorta la vita degli altri quando la vediamo attraverso la lente dei social media  il coraggio di investire tutto quello che il suo lavoro di idraulico gli dava per formarsi e imparare cose che gli servivano per essere più efficace come consulente di fitness per la sua palestra  spesso e volentieri il problema non è che non ci piace studiare, ma non ci piace la materia che studiamo  come l’unico modo per crescere sia investire nella formazione di altre persone che potevano prendere il tuo posto  il valore dell’errore come strumento di crescita, di riflessione, di dialogo con le nostre persone  il valore del posizionamento  e molto altro! Trovi show notes e link discussi su https://officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",109,1,INTERVISTA,Giacomo Spazzini,https://officeofcards.com/ospite/giacomo-spazzini/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/MTBmZTg1NWUtMzA3ZS0xMWVlLWJkMmEtNWZlZWU4ODA2ZjAz?sa=X&ved=2ahUKEwjy-5Crt5uCAxXWo_0HHbz0AKgQkfYCegQIARAF,giacomo spazzini,*,*
